datetime,open,high,low,close
2023-06-26 16:55:00,358.76,359.15,358.61,359.13
2023-06-26 17:00:00,359.135,359.24,358.88,358.95
2023-06-26 17:05:00,358.94,359.17,358.83,358.97
2023-06-26 17:10:00,358.98,359.13,358.46,358.75
2023-06-26 17:15:00,358.71,359.15,358.68,358.88
2023-06-26 17:20:00,358.89,359.199,358.7,358.91
2023-06-26 17:25:00,358.91,359.42,358.52,359.34
2023-06-26 17:30:00,359.35,359.47,359.1,359.19
2023-06-26 17:35:00,359.18,359.3,358.85,359.16
2023-06-26 17:40:00,359.15,359.41,358.86,358.94
2023-06-26 17:45:00,358.91,359.24,358.82,359.08
2023-06-26 17:50:00,359.07,359.07,358.75,358.92
2023-06-26 17:55:00,358.92,359.055,358.67,358.8
2023-06-26 18:00:00,358.79,359.04,358.6,358.94
2023-06-26 18:05:00,358.92,358.98,358.69,358.95
2023-06-26 18:10:00,358.92,359.28,358.82,359.05
2023-06-26 18:15:00,359.06,359.15,358.85,359.02
2023-06-26 18:20:00,359.0,359.13,358.64,358.67
2023-06-26 18:25:00,358.64,359.08,358.63,359.029
2023-06-26 18:30:00,359.01,359.53,358.97,359.48
2023-06-26 18:35:00,359.48,359.91,359.36,359.86
2023-06-26 18:40:00,359.89,359.94,359.59,359.77
2023-06-26 18:45:00,359.78,359.84,359.54,359.74
2023-06-26 18:50:00,359.75,359.87,359.535,359.68
2023-06-26 18:55:00,359.7,359.76,359.35,359.51
2023-06-26 19:00:00,359.55,359.81,359.49,359.77
2023-06-26 19:05:00,359.77,359.88,359.595,359.85
2023-06-26 19:10:00,359.85,359.93,359.63,359.79
2023-06-26 19:15:00,359.8,359.87,359.47,359.61
2023-06-26 19:20:00,359.57,359.75,359.14,359.27
2023-06-26 19:25:00,359.29,359.385,359.18,359.285
2023-06-26 19:30:00,359.28,359.49,359.09,359.41
2023-06-26 19:35:00,359.405,359.56,359.29,359.35
2023-06-26 19:40:00,359.36,359.41,358.8,358.8
2023-06-26 19:45:00,358.8,358.8,358.05,358.445
2023-06-26 19:50:00,358.44,358.575,358.16,358.33
2023-06-26 19:55:00,358.34,358.37,357.59,357.72
2023-06-27 13:30:00,359.27,359.7,358.76,359.69
2023-06-27 13:35:00,359.69,360.51,359.59,359.64
2023-06-27 13:40:00,359.65,360.07,359.21,359.71
2023-06-27 13:45:00,359.7,360.02,359.26,359.82
2023-06-27 13:50:00,359.76,360.47,359.71,360.23
2023-06-27 13:55:00,360.22,360.32,359.79,360.3
2023-06-27 14:00:00,360.19,361.05,359.85,360.25
2023-06-27 14:05:00,360.22,360.23,359.18,359.53
2023-06-27 14:10:00,359.52,359.52,358.51,359.04
2023-06-27 14:15:00,359.015,359.4,358.88,359.35
2023-06-27 14:20:00,359.33,359.62,358.87,359.4
2023-06-27 14:25:00,359.4,360.09,359.33,359.54
2023-06-27 14:30:00,359.57,359.81,359.1,359.41
2023-06-27 14:35:00,359.47,359.81,359.28,359.72
2023-06-27 14:40:00,359.71,359.82,359.2,359.29
2023-06-27 14:45:00,359.25,359.6,358.95,359.53
2023-06-27 14:50:00,359.58,359.91,359.46,359.67
2023-06-27 14:55:00,359.68,359.69,359.3,359.69
2023-06-27 15:00:00,359.66,359.82,358.99,359.06
2023-06-27 15:05:00,359.07,359.14,358.83,358.98
2023-06-27 15:10:00,359.0,359.27,358.56,359.27
2023-06-27 15:15:00,359.24,359.69,359.06,359.69
2023-06-27 15:20:00,359.69,360.13,359.65,359.95
2023-06-27 15:25:00,359.95,360.77,359.885,360.76
2023-06-27 15:30:00,360.77,360.94,360.63,360.7
2023-06-27 15:35:00,360.72,361.13,360.58,361.1
2023-06-27 15:40:00,361.08,361.27,360.89,361.2
2023-06-27 15:45:00,361.21,361.25,360.86,360.98
2023-06-27 15:50:00,360.99,361.49,360.98,361.48
2023-06-27 15:55:00,361.46,361.5,361.18,361.41
2023-06-27 16:00:00,361.42,361.61,361.31,361.61
2023-06-27 16:05:00,361.58,361.72,361.29,361.34
2023-06-27 16:10:00,361.32,361.53,361.25,361.47
2023-06-27 16:15:00,361.46,361.68,361.255,361.39
2023-06-27 16:20:00,361.41,361.61,361.29,361.59
2023-06-27 16:25:00,361.55,361.89,361.52,361.875
2023-06-27 16:30:00,361.89,362.01,361.73,361.91
2023-06-27 16:35:00,361.91,362.17,361.79,362.16
2023-06-27 16:40:00,362.16,362.53,362.05,362.52
2023-06-27 16:45:00,362.52,362.82,362.52,362.63
2023-06-27 16:50:00,362.66,362.78,362.61,362.62
2023-06-27 16:55:00,362.63,362.69,362.37,362.48
2023-06-27 17:00:00,362.46,362.525,362.27,362.33
2023-06-27 17:05:00,362.35,362.41,362.04,362.3
2023-06-27 17:10:00,362.28,362.5,362.23,362.35
2023-06-27 17:15:00,362.33,362.86,362.2,362.83
2023-06-27 17:20:00,362.84,363.18,362.82,363.14
2023-06-27 17:25:00,363.15,363.17,362.86,362.96
2023-06-27 17:30:00,362.97,363.43,362.97,363.27
2023-06-27 17:35:00,363.28,363.38,363.18,363.34
2023-06-27 17:40:00,363.35,363.57,363.35,363.45
2023-06-27 17:45:00,363.435,363.82,363.43,363.76
2023-06-27 17:50:00,363.7,363.92,363.66,363.75
2023-06-27 17:55:00,363.75,363.96,363.6,363.94
2023-06-27 18:00:00,363.95,363.999,363.78,363.87
2023-06-27 18:05:00,363.86,363.88,363.61,363.74
2023-06-27 18:10:00,363.75,364.09,363.75,364.09
2023-06-27 18:15:00,364.095,364.19,363.98,364.17
2023-06-27 18:20:00,364.19,364.27,364.0,364.11
2023-06-27 18:25:00,364.12,364.25,363.98,364.18
2023-06-27 18:30:00,364.18,364.36,364.12,364.27
2023-06-27 18:35:00,364.27,364.4,364.01,364.01
2023-06-27 18:40:00,364.005,364.03,363.73,363.86
2023-06-27 18:45:00,363.87,364.07,363.66,364.01
2023-06-27 18:50:00,364.01,364.28,363.96,364.11
2023-06-27 18:55:00,364.11,364.135,363.69,363.72
2023-06-27 19:00:00,363.73,364.09,363.73,363.92
2023-06-27 19:05:00,363.91,364.19,363.9,364.13
2023-06-27 19:10:00,364.13,364.36,363.955,364.34
2023-06-27 19:15:00,364.34,364.41,364.01,364.11
2023-06-27 19:20:00,364.12,364.27,363.98,364.26
2023-06-27 19:25:00,364.26,364.57,364.14,364.54
2023-06-27 19:30:00,364.53,364.55,364.06,364.13
2023-06-27 19:35:00,364.12,364.18,363.92,364.09
2023-06-27 19:40:00,364.13,364.27,364.03,364.19
2023-06-27 19:45:00,364.19,364.39,364.08,364.29
2023-06-27 19:50:00,364.23,364.34,363.76,363.92
2023-06-27 19:55:00,363.9,364.05,363.65,363.86
2023-06-28 13:30:00,361.99,362.93,361.91,362.86
2023-06-28 13:35:00,362.83,363.39,362.55,363.15
2023-06-28 13:40:00,363.14,363.74,362.77,362.84
2023-06-28 13:45:00,362.85,363.25,362.21,363.1
2023-06-28 13:50:00,363.1,363.29,362.65,362.795
2023-06-28 13:55:00,362.78,363.89,362.7,363.51
2023-06-28 14:00:00,363.47,363.58,362.83,362.95
2023-06-28 14:05:00,362.94,363.11,362.63,362.99
2023-06-28 14:10:00,362.92,363.06,362.33,362.84
2023-06-28 14:15:00,362.78,364.03,362.68,364.03
2023-06-28 14:20:00,364.0,364.42,363.71,363.82
2023-06-28 14:25:00,363.84,364.77,363.79,364.68
2023-06-28 14:30:00,364.7,365.4,364.54,365.21
2023-06-28 14:35:00,365.2,365.93,365.2,365.68
2023-06-28 14:40:00,365.7,365.955,365.63,365.64
2023-06-28 14:45:00,365.69,366.12,365.59,366.12
2023-06-28 14:50:00,366.09,366.22,365.84,366.05
2023-06-28 14:55:00,366.05,366.13,365.45,365.55
2023-06-28 15:00:00,365.54,365.87,365.46,365.84
2023-06-28 15:05:00,365.82,365.93,365.49,365.67
2023-06-28 15:10:00,365.69,365.8,364.65,364.88
2023-06-28 15:15:00,364.86,365.38,364.54,365.28
2023-06-28 15:20:00,365.32,365.33,364.37,364.37
2023-06-28 15:25:00,364.36,364.76,364.02,364.76
2023-06-28 15:30:00,364.76,365.29,364.66,365.26
2023-06-28 15:35:00,365.26,365.76,365.11,365.63
2023-06-28 15:40:00,365.629,365.725,365.36,365.7
2023-06-28 15:45:00,365.7,365.74,365.24,365.27
2023-06-28 15:50:00,365.28,365.58,365.14,365.37
2023-06-28 15:55:00,365.41,365.695,365.28,365.69
2023-06-28 16:00:00,365.64,365.67,365.25,365.53
2023-06-28 16:05:00,365.54,365.89,365.42,365.88
2023-06-28 16:10:00,365.88,366.4,365.81,366.3
2023-06-28 16:15:00,366.33,366.53,366.29,366.44
2023-06-28 16:20:00,366.44,366.48,365.79,365.819
2023-06-28 16:25:00,365.8,365.86,364.46,364.76
2023-06-28 16:30:00,364.76,364.77,364.23,364.49
2023-06-28 16:35:00,364.44,364.62,363.94,364.17
2023-06-28 16:40:00,364.15,364.43,363.24,363.41
2023-06-28 16:45:00,363.39,363.79,363.17,363.435
2023-06-28 16:50:00,363.43,363.73,362.78,363.13
2023-06-28 16:55:00,363.07,363.475,362.7,363.39
2023-06-28 17:00:00,363.36,363.59,362.88,363.41
2023-06-28 17:05:00,363.36,363.78,363.35,363.41
2023-06-28 17:10:00,363.45,363.52,363.17,363.5
2023-06-28 17:15:00,363.48,363.62,363.32,363.56
2023-06-28 17:20:00,363.6,364.13,363.46,364.01
2023-06-28 17:25:00,364.01,364.27,363.95,364.27
2023-06-28 17:30:00,364.27,364.56,363.89,363.89
2023-06-28 17:35:00,363.86,364.27,363.85,364.11
2023-06-28 17:40:00,364.05,364.18,363.7,363.89
2023-06-28 17:45:00,363.91,364.03,363.59,363.74
2023-06-28 17:50:00,363.65,363.87,363.4,363.86
2023-06-28 17:55:00,363.89,364.19,363.52,363.81
2023-06-28 18:00:00,363.87,364.32,363.7,364.25
2023-06-28 18:05:00,364.28,364.43,364.16,364.23
2023-06-28 18:10:00,364.27,364.47,364.21,364.34
2023-06-28 18:15:00,364.36,364.59,364.22,364.49
2023-06-28 18:20:00,364.485,364.77,364.42,364.71
2023-06-28 18:25:00,364.71,364.83,364.5,364.55
2023-06-28 18:30:00,364.58,364.68,364.27,364.55
2023-06-28 18:35:00,364.53,364.59,363.97,364.08
2023-06-28 18:40:00,364.06,364.45,363.85,364.36
2023-06-28 18:45:00,364.34,364.35,364.12,364.16
2023-06-28 18:50:00,364.16,364.37,364.03,364.28
2023-06-28 18:55:00,364.27,364.27,364.01,364.2
2023-06-28 19:00:00,364.23,364.33,363.39,363.48
2023-06-28 19:05:00,363.46,363.55,362.83,363.371
2023-06-28 19:10:00,363.39,363.92,363.311,363.89
2023-06-28 19:15:00,363.87,364.16,363.78,364.15
2023-06-28 19:20:00,364.17,364.3,364.04,364.22
2023-06-28 19:25:00,364.19,364.275,363.69,363.765
2023-06-28 19:30:00,363.76,363.86,363.53,363.67
2023-06-28 19:35:00,363.67,363.8,363.51,363.71
2023-06-28 19:40:00,363.73,364.055,363.7,363.71
2023-06-28 19:45:00,363.72,363.98,363.665,363.87
2023-06-28 19:50:00,363.86,364.315,363.68,363.87
2023-06-28 19:55:00,363.87,364.59,363.64,364.58
2023-06-29 13:30:00,364.24,364.85,363.37,364.79
2023-06-29 13:35:00,364.8,364.89,364.05,364.485
2023-06-29 13:40:00,364.48,364.66,363.43,363.5
2023-06-29 13:45:00,363.51,364.47,363.3,364.28
2023-06-29 13:50:00,364.28,364.45,363.89,364.09
2023-06-29 13:55:00,364.04,364.14,363.47,363.81
2023-06-29 14:00:00,363.82,364.37,363.73,364.35
2023-06-29 14:05:00,364.37,364.6,362.7,362.86
2023-06-29 14:10:00,362.84,362.92,362.29,362.91
2023-06-29 14:15:00,362.91,363.369,362.78,363.11
2023-06-29 14:20:00,363.11,363.88,363.02,363.15
2023-06-29 14:25:00,363.15,363.52,362.89,362.91
2023-06-29 14:30:00,362.92,363.24,362.33,363.23
2023-06-29 14:35:00,363.23,363.47,362.79,363.3
2023-06-29 14:40:00,363.29,363.45,362.48,362.8
2023-06-29 14:45:00,362.83,362.84,362.14,362.68
2023-06-29 14:50:00,362.66,362.96,362.56,362.9
2023-06-29 14:55:00,362.91,363.36,362.78,363.12
2023-06-29 15:00:00,363.13,363.41,362.98,363.38
2023-06-29 15:05:00,363.38,363.99,363.26,363.84
2023-06-29 15:10:00,363.84,364.2,363.71,363.99
2023-06-29 15:15:00,364.06,364.39,363.94,364.23
2023-06-29 15:20:00,364.24,364.58,364.21,364.57
2023-06-29 15:25:00,364.57,364.69,364.33,364.58
2023-06-29 15:30:00,364.59,364.69,364.07,364.15
2023-06-29 15:35:00,364.18,364.26,363.94,364.26
2023-06-29 15:40:00,364.27,364.6,364.03,364.04
2023-06-29 15:45:00,364.07,364.31,363.975,364.13
2023-06-29 15:50:00,364.15,364.53,364.15,364.44
2023-06-29 15:55:00,364.485,364.57,364.25,364.38
2023-06-29 16:00:00,364.38,364.77,364.17,364.27
2023-06-29 16:05:00,364.28,364.3,363.97,364.23
2023-06-29 16:10:00,364.28,364.36,363.73,363.84
2023-06-29 16:15:00,363.84,364.07,363.52,364.01
2023-06-29 16:20:00,363.99,364.09,363.92,364.015
2023-06-29 16:25:00,364.01,364.36,363.86,364.27
2023-06-29 16:30:00,364.25,364.31,363.97,364.2
2023-06-29 16:35:00,364.24,364.24,363.88,363.99
2023-06-29 16:40:00,363.96,364.33,363.89,364.26
2023-06-29 16:45:00,364.28,364.54,364.19,364.27
2023-06-29 16:50:00,364.29,364.33,364.11,364.15
2023-06-29 16:55:00,364.12,364.18,363.26,363.54
2023-06-29 17:00:00,363.53,363.58,363.19,363.29
2023-06-29 17:05:00,363.28,363.4,362.85,363.4
2023-06-29 17:10:00,363.4,363.48,363.2,363.37
2023-06-29 17:15:00,363.35,363.73,363.34,363.69
2023-06-29 17:20:00,363.7,363.89,363.64,363.76
2023-06-29 17:25:00,363.75,363.86,363.54,363.74
2023-06-29 17:30:00,363.7,363.78,363.3,363.43
2023-06-29 17:35:00,363.45,363.5,363.23,363.39
2023-06-29 17:40:00,363.4,363.49,363.1,363.29
2023-06-29 17:45:00,363.24,363.34,363.05,363.3
2023-06-29 17:50:00,363.31,363.5,363.24,363.44
2023-06-29 17:55:00,363.435,363.54,362.77,362.87
2023-06-29 18:00:00,362.87,362.88,362.32,362.59
2023-06-29 18:05:00,362.58,362.67,362.32,362.43
2023-06-29 18:10:00,362.45,362.84,362.4,362.8
2023-06-29 18:15:00,362.81,362.95,362.74,362.89
2023-06-29 18:20:00,362.885,363.2,362.885,363.16
2023-06-29 18:25:00,363.17,363.25,363.04,363.16
2023-06-29 18:30:00,363.17,363.19,362.96,363.03
2023-06-29 18:35:00,363.03,363.27,363.01,363.22
2023-06-29 18:40:00,363.21,363.24,362.74,363.06
2023-06-29 18:45:00,363.03,363.21,363.03,363.09
2023-06-29 18:50:00,363.08,363.1,362.83,362.92
2023-06-29 18:55:00,362.9,363.33,362.85,363.31
2023-06-29 19:00:00,363.32,363.45,363.26,363.42
2023-06-29 19:05:00,363.42,363.48,363.22,363.33
2023-06-29 19:10:00,363.34,363.42,363.21,363.26
2023-06-29 19:15:00,363.32,363.54,363.08,363.17
2023-06-29 19:20:00,363.15,363.31,362.85,363.06
2023-06-29 19:25:00,363.06,363.36,363.04,363.31
2023-06-29 19:30:00,363.305,363.5,363.19,363.375
2023-06-29 19:35:00,363.38,363.42,363.14,363.29
2023-06-29 19:40:00,363.27,363.27,362.92,362.95
2023-06-29 19:45:00,362.96,363.48,362.93,363.34
2023-06-29 19:50:00,363.34,363.96,363.17,363.48
2023-06-29 19:55:00,363.43,363.86,363.25,363.86
2023-06-30 13:30:00,367.55,368.0,367.24,367.8
2023-06-30 13:35:00,367.76,368.12,367.62,367.94
2023-06-30 13:40:00,367.96,368.7,367.77,368.65
2023-06-30 13:45:00,368.66,369.37,368.57,369.33
2023-06-30 13:50:00,369.34,369.41,368.87,369.03
2023-06-30 13:55:00,369.04,369.3,368.8,369.06
2023-06-30 14:00:00,369.09,369.44,368.95,369.27
2023-06-30 14:05:00,369.28,369.59,369.05,369.2
2023-06-30 14:10:00,369.19,369.73,369.08,369.55
2023-06-30 14:15:00,369.56,370.16,369.56,370.15
2023-06-30 14:20:00,370.16,370.49,369.81,369.81
2023-06-30 14:25:00,369.82,370.08,369.82,369.95
2023-06-30 14:30:00,369.97,370.33,369.89,370.12
2023-06-30 14:35:00,370.12,370.12,369.2,369.93
2023-06-30 14:40:00,369.9,370.11,369.69,369.79
2023-06-30 14:45:00,369.8,370.04,369.38,369.49
2023-06-30 14:50:00,369.49,369.86,369.24,369.77
2023-06-30 14:55:00,369.815,369.935,369.37,369.47
2023-06-30 15:00:00,369.465,369.67,369.31,369.52
2023-06-30 15:05:00,369.51,369.83,369.46,369.83
2023-06-30 15:10:00,369.84,370.015,369.66,369.88
2023-06-30 15:15:00,369.89,370.06,369.74,369.85
2023-06-30 15:20:00,369.81,369.83,369.45,369.7
2023-06-30 15:25:00,369.71,369.71,369.2,369.35
2023-06-30 15:30:00,369.34,369.34,368.91,369.04
2023-06-30 15:35:00,369.05,369.15,368.85,368.85
2023-06-30 15:40:00,368.84,368.88,368.51,368.56
2023-06-30 15:45:00,368.56,368.74,368.3,368.74
2023-06-30 15:50:00,368.73,368.81,368.46,368.61
2023-06-30 15:55:00,368.56,368.99,368.55,368.97
2023-06-30 16:00:00,368.99,369.22,368.89,369.2
2023-06-30 16:05:00,369.19,369.28,368.75,368.83
2023-06-30 16:10:00,368.85,369.1,368.79,368.99
2023-06-30 16:15:00,368.97,369.16,368.91,369.15
2023-06-30 16:20:00,369.15,369.39,369.15,369.36
2023-06-30 16:25:00,369.38,369.38,369.16,369.38
2023-06-30 16:30:00,369.37,369.6,369.35,369.51
2023-06-30 16:35:00,369.51,369.68,369.5,369.6
2023-06-30 16:40:00,369.6,369.67,369.51,369.63
2023-06-30 16:45:00,369.64,369.91,369.63,369.82
2023-06-30 16:50:00,369.83,369.94,369.77,369.92
2023-06-30 16:55:00,369.93,370.1,369.89,370.0
2023-06-30 17:00:00,370.03,370.03,369.65,369.765
2023-06-30 17:05:00,369.78,370.07,369.72,369.92
2023-06-30 17:10:00,369.91,370.0,369.77,369.91
2023-06-30 17:15:00,369.89,369.94,369.75,369.76
2023-06-30 17:20:00,369.779,369.9,369.6,369.75
2023-06-30 17:25:00,369.74,369.84,369.64,369.75
2023-06-30 17:30:00,369.76,370.13,369.74,370.05
2023-06-30 17:35:00,370.05,370.105,369.8,369.81
2023-06-30 17:40:00,369.8,369.94,369.77,369.86
2023-06-30 17:45:00,369.88,370.07,369.78,370.06
2023-06-30 17:50:00,370.06,370.07,369.89,369.89
2023-06-30 17:55:00,369.88,370.02,369.85,370.01
2023-06-30 18:00:00,370.03,370.05,369.86,369.97
2023-06-30 18:05:00,369.98,370.1,369.85,369.865
2023-06-30 18:10:00,369.87,369.87,369.6,369.77
2023-06-30 18:15:00,369.78,370.01,369.765,369.85
2023-06-30 18:20:00,369.85,369.91,369.75,369.83
2023-06-30 18:25:00,369.8,370.19,369.78,370.17
2023-06-30 18:30:00,370.17,370.21,369.84,369.95
2023-06-30 18:35:00,369.93,370.07,369.84,370.06
2023-06-30 18:40:00,370.05,370.06,369.81,369.94
2023-06-30 18:45:00,369.93,369.97,369.54,369.86
2023-06-30 18:50:00,369.85,370.03,369.8,369.85
2023-06-30 18:55:00,369.86,369.86,369.53,369.81
2023-06-30 19:00:00,369.81,369.88,369.52,369.62
2023-06-30 19:05:00,369.61,369.76,369.4,369.73
2023-06-30 19:10:00,369.72,370.02,369.64,370.0
2023-06-30 19:15:00,370.02,370.14,369.91,369.95
2023-06-30 19:20:00,369.96,369.98,369.765,369.93
2023-06-30 19:25:00,369.93,370.1,369.85,370.05
2023-06-30 19:30:00,370.04,370.08,369.81,370.02
2023-06-30 19:35:00,370.03,370.28,370.0,370.23
2023-06-30 19:40:00,370.22,370.26,369.935,370.01
2023-06-30 19:45:00,370.0,370.0,369.65,369.91
2023-06-30 19:50:00,369.92,370.36,369.7,370.3
2023-06-30 19:55:00,370.3,370.32,369.41,369.43
2023-07-03 13:30:00,370.09,370.41,369.8,370.22
2023-07-03 13:35:00,370.21,370.37,369.66,370.12
2023-07-03 13:40:00,370.17,370.57,370.16,370.51
2023-07-03 13:45:00,370.54,370.77,370.2,370.63
2023-07-03 13:50:00,370.63,370.93,370.45,370.49
2023-07-03 13:55:00,370.46,370.6,370.07,370.48
2023-07-03 14:00:00,370.49,370.86,370.33,370.47
2023-07-03 14:05:00,370.48,370.59,370.13,370.49
2023-07-03 14:10:00,370.5,370.52,370.13,370.25
2023-07-03 14:15:00,370.24,370.31,370.02,370.11
2023-07-03 14:20:00,370.11,370.4,369.85,370.38
2023-07-03 14:25:00,370.39,370.455,370.06,370.1
2023-07-03 14:30:00,370.14,370.19,369.59,369.83
2023-07-03 14:35:00,369.84,369.91,369.37,369.39
2023-07-03 14:40:00,369.38,369.44,369.1,369.38
2023-07-03 14:45:00,369.37,369.43,369.13,369.43
2023-07-03 14:50:00,369.42,369.58,369.25,369.53
2023-07-03 14:55:00,369.54,369.605,369.04,369.13
2023-07-03 15:00:00,369.15,369.28,369.0,369.08
2023-07-03 15:05:00,369.07,369.38,369.02,369.25
2023-07-03 15:10:00,369.27,369.45,369.17,369.41
2023-07-03 15:15:00,369.4,369.58,369.22,369.44
2023-07-03 15:20:00,369.45,369.54,369.35,369.52
2023-07-03 15:25:00,369.52,369.52,369.08,369.31
2023-07-03 15:30:00,369.32,369.42,369.07,369.32
2023-07-03 15:35:00,369.3,369.3,369.045,369.13
2023-07-03 15:40:00,369.14,369.31,368.97,369.16
2023-07-03 15:45:00,369.15,369.33,369.035,369.32
2023-07-03 15:50:00,369.33,369.39,369.16,369.39
2023-07-03 15:55:00,369.38,369.4,369.17,369.3
2023-07-03 16:00:00,369.3,369.37,369.21,369.33
2023-07-03 16:05:00,369.34,369.39,369.18,369.2
2023-07-03 16:10:00,369.22,369.51,369.19,369.45
2023-07-03 16:15:00,369.46,369.66,369.38,369.65
2023-07-03 16:20:00,369.65,369.75,369.61,369.71
2023-07-03 16:25:00,369.7,369.87,369.65,369.75
2023-07-03 16:30:00,369.735,369.89,369.66,369.8
2023-07-03 16:35:00,369.785,369.84,369.7,369.82
2023-07-03 16:40:00,369.8,369.98,369.8,369.91
2023-07-03 16:45:00,369.91,370.06,369.85,369.98
2023-07-03 16:50:00,369.97,370.06,369.83,370.06
2023-07-03 16:55:00,370.06,370.39,370.05,370.34
2023-07-05 13:30:00,368.67,369.84,368.66,369.62
2023-07-05 13:35:00,369.6,369.98,369.39,369.88
2023-07-05 13:40:00,369.92,370.82,369.83,370.78
2023-07-05 13:45:00,370.78,371.15,370.69,370.79
2023-07-05 13:50:00,370.8,370.94,370.41,370.89
2023-07-05 13:55:00,370.87,370.95,370.54,370.65
2023-07-05 14:00:00,370.62,371.21,370.5,370.69
2023-07-05 14:05:00,370.68,371.08,370.64,370.66
2023-07-05 14:10:00,370.67,370.89,370.45,370.88
2023-07-05 14:15:00,370.88,371.58,370.84,371.42
2023-07-05 14:20:00,371.45,371.64,371.35,371.61
2023-07-05 14:25:00,371.59,371.83,371.48,371.5
2023-07-05 14:30:00,371.51,371.81,371.51,371.629
2023-07-05 14:35:00,371.65,372.0,371.65,371.85
2023-07-05 14:40:00,371.85,371.92,371.36,371.42
2023-07-05 14:45:00,371.425,371.59,371.02,371.295
2023-07-05 14:50:00,371.31,371.44,370.98,371.18
2023-07-05 14:55:00,371.18,371.63,371.14,371.58
2023-07-05 15:00:00,371.6,371.61,371.2,371.21
2023-07-05 15:05:00,371.2,371.5,371.19,371.31
2023-07-05 15:10:00,371.305,371.4,370.83,371.03
2023-07-05 15:15:00,371.03,371.05,370.49,370.7
2023-07-05 15:20:00,370.67,370.67,370.31,370.33
2023-07-05 15:25:00,370.32,370.48,370.21,370.33
2023-07-05 15:30:00,370.32,370.69,370.27,370.51
2023-07-05 15:35:00,370.51,370.54,370.13,370.31
2023-07-05 15:40:00,370.3,370.63,370.24,370.63
2023-07-05 15:45:00,370.62,370.77,370.55,370.69
2023-07-05 15:50:00,370.73,370.74,370.37,370.46
2023-07-05 15:55:00,370.45,370.545,369.98,370.09
2023-07-05 16:00:00,370.06,370.13,369.77,370.1
2023-07-05 16:05:00,370.1,370.22,370.015,370.09
2023-07-05 16:10:00,370.08,370.2,369.95,370.17
2023-07-05 16:15:00,370.16,370.59,370.13,370.5
2023-07-05 16:20:00,370.455,370.455,370.11,370.38
2023-07-05 16:25:00,370.38,370.63,370.36,370.54
2023-07-05 16:30:00,370.56,370.67,370.18,370.25
2023-07-05 16:35:00,370.25,370.38,369.88,370.04
2023-07-05 16:40:00,370.03,370.23,370.01,370.09
2023-07-05 16:45:00,370.11,370.11,369.81,370.09
2023-07-05 16:50:00,370.08,370.2,369.9,370.13
2023-07-05 16:55:00,370.15,370.46,370.15,370.38
2023-07-05 17:00:00,370.39,370.55,370.32,370.53
2023-07-05 17:05:00,370.53,370.755,370.49,370.73
2023-07-05 17:10:00,370.72,370.72,370.5,370.57
2023-07-05 17:15:00,370.56,370.65,370.42,370.51
2023-07-05 17:20:00,370.54,370.74,370.46,370.73
2023-07-05 17:25:00,370.74,370.75,370.34,370.45
2023-07-05 17:30:00,370.45,370.47,370.26,370.3
